recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
317060,02/02/89,1,OK,1,0,1,0,0,1,09/26/28,60,9128,16000,1,0,0,1,0,0,0,0,0,0,1,1
317061,12/15/88,1,SM,1,0,0,0,0,1,06/25/65,23,7068,110,1,0,1,0,0,1,0,0,0,0,0,1
317062,01/21/88,1,PR,1,1,0,0,0,1,08/25/44,43,14252,0,0.2111608,0,0.716404,0,1,0,0,0,1,0,0,1
317065,04/03/89,1,LC,1,0,0,0,0,1,05/07/38,50,858,369,0,0,1,0,0,0,0,0,0,1,0,1
317071,07/28/89,1,IN,0,0,0,0,0,1,01/10/61,28,23775,0,1,0,1,0,0,0,1,0,0,0,0,1
317072,10/19/88,1,NE,1,0,0,1,0,0,09/23/63,25,1639,621,1,1,0,0,0,1,0,0,0,0,1,0
317073,07/28/89,1,IN,1,1,0,0,0,1,03/05/54,35,37157,0,0,0,0,1,0,0,0,1,0,0,0,1
317074,02/05/88,1,CC,0,0,0,0,0,1,12/27/61,26,17646,6540,0,0,1,0,0,0,1,0,0,0,1,0
317076,11/29/88,1,NE,1,0,0,1,0,0,12/20/61,26,0,2444.656,1,0,1,1,0,0,1,0,0,0,0,0
317077,03/23/89,0,CI,0,0,1,1,0,0,05/05/60,28,12342,5700,0,0.0643125,0.6876773,0,0,0,1,0,0,0,1,0
317078,07/22/88,1,HF,0,0,1,1,0,0,01/04/61,27,33345,4103.911,1,0,0,0,1,0,1,0,0,0,0,0.4073359
317079,07/20/88,1,SM,0,0,1,0,0,1,07/08/59,29,81046,7310,1,0,1,0,0,0,1,0,0,0,0,0
317080,12/01/88,0,LC,0,0,1,0,0,1,05/03/56,32,44055,13000,1,0,1,0,0,0,0,1,0,0,0,0
317082,04/14/88,1,IN,0,1,0,0,1,0,09/14/62,25,0,2444.656,0,0,1,0,0,1,0,0,0,0,0,0.5332298
317085,12/21/87,0,CC,0,0,0,0,1,0,01/25/60,27,0,1500,1,0,0,0,1,0,1,0,0,0,1,0
317087,09/16/88,1,HF,0,0,0,0,0,1,02/17/58,30,21660,2444.656,1,0,1,0,0,0,0,1,0,0,0,0
317089,08/22/88,1,HF,0,0,1,0,1,0,02/26/25,63,0,0,0,0,1,1,0,0,0,0,0,0,1,1
317090,01/29/88,0,CC,0,0,0,0,0,1,12/02/45,42,25,2444.656,0,1,1,1,0,0,0,0,1,0,0,0
317091,11/11/88,1,IN,0,0,0,0,1,0,01/28/56,32,23019,5976,0,0,1,0,0,0,0,1,0,0,0,0
317093,04/22/88,1,IN,1,0,1,0,1,0,01/31/60,28,32897,2496,0,0,0.6876773,1,0,0,1,0,0,0,0,1
317096,06/09/88,0,HF,0,0,1,0,1,0,06/28/62,25,0,4500,1,0,1,0,0,1,0,0,0,0,0,0
317097,06/15/88,1,CC,0,0,1,0,0,1,10/07/61,26,24018,4103.911,0,0,0.6876773,0,1,0,1,0,0,0,0,0
317098,10/13/88,0,IN,0,0,1,0,1,0,07/23/63,25,33355,4103.911,1,0,1,0,0,1,0,0,0,0,0,0
317100,10/12/88,1,CV,1,0,1,0,1,0,08/23/64,24,4230,0,1,0,0,0,0,1,0,0,0,0,0,1
317104,03/30/88,1,CV,0,0,1,0,0,1,07/31/57,30,37752,4103.911,0,0,1,1,0,0,0,1,0,0,0,0
317105,10/17/88,0,CV,0,0,0,1,0,0,08/19/46,42,47606,4500,0,0,1,0,0,0,0,0,1,0,1,0
317106,03/08/88,0,JC,0,1,0,0,1,0,12/12/42,45,3844,0,0,0,0,1,0,0,0,0,0,1,1,1
317107,08/26/88,1,SM,1,1,0,1,0,0,11/22/62,25,21096,0,0,0,0,0,0,1,0,0,0,0,1,1
317108,01/12/89,1,MN,0,1,0,0,1,0,07/03/44,44,3510,0,0,0,1,0,0,0,0,0,1,0,0,1
317111,10/18/88,1,NE,1,0,0,1,0,0,10/01/52,36,9105,3000,0,0,1,0,0,0,0,0,1,0,0,0
317112,03/28/88,0,PR,0,0,1,0,0,1,01/07/61,27,46430,11000,0,0,1,0,0,0,1,0,0,0,1,0
317115,04/13/89,1,IN,0,0,0,0,1,0,12/07/46,42,5143,0,1,0,1,0,0,0,0,0,1,0,1,1
317119,07/29/88,1,MN,1,1,0,1,0,0,12/26/65,22,0,2444.656,0,0,1,0,0,1,0,0,0,0,0,0.5332298
317120,04/28/89,1,IN,1,0,1,0,1,0,11/25/33,55,17871,0,1,0,0,0,0,0,0,0,0,0,1,1
317123,09/28/88,1,SM,1,0,1,0,1,0,05/15/65,23,23571,7060,1,0,1,0,0,1,0,0,0,0,0,0
317124,09/13/89,1,PR,1,0,1,0,0,1,12/19/48,40,8793,0,0,0,0,0,0,0,0,0,1,0,0,1
317125,08/24/89,0,PR,0,1,0,0,0,1,12/14/57,31,1429,620,0,0,1,1,0,0,0,1,0,0,0,1
317127,06/10/88,1,IN,0,0,0,0,1,0,08/01/53,34,7474,12800,0,1,1,1,0,0,0,1,0,0,1,0
317128,06/21/88,1,LC,1,0,1,1,0,0,01/26/59,29,4116,4000,0,0,1,0,0,0,1,0,0,0,0,0
317130,08/09/88,1,CV,0,0,0,0,1,0,01/19/60,28,52660,1100,0,0,1,0,0,0,1,0,0,0,0,1
317131,03/30/89,0,IN,0,0,0,0,1,0,04/01/55,33,11415,16000,0,0,1,0,0,0,0,1,0,0,0,0
317133,03/07/88,1,JK,0,0,0,0,1,0,05/26/36,51,0,2444.656,1,0,1,0,0,0,0,0,0,1,0,0
317134,11/15/88,0,CC,0,0,1,0,1,0,07/29/54,34,0,0,0,0,1,0,1,0,0,1,0,0,0,1
317137,04/24/89,1,MN,0,0,1,0,1,0,12/10/65,23,2232,2500,0,0,0,0,0,1,0,0,0,0,0,0
317138,09/08/88,0,CV,0,0,1,0,0,1,08/23/57,31,4032,4103.911,0.3352851,0,0,1,0,0,0,1,0,0,1,1
317139,12/06/88,1,IN,1,0,1,0,1,0,02/07/66,22,59439,0,0,0,1,0,0,1,0,0,0,0,0,1
317142,09/14/88,1,CV,0,0,1,0,0,1,09/16/50,37,33942,0,0,0,1,0,0,0,0,0,1,0,0,1
317144,06/10/88,0,IN,0,1,0,0,1,0,04/11/51,37,17406,2444.656,0,0,1,1,0,0,0,0,1,0,0,0.5332298
317145,07/27/88,0,IN,0,0,0,0,1,0,10/05/64,23,27328,650,1,0,1,0,0,1,0,0,0,0,1,1
317146,09/12/88,1,MN,0,0,0,0,1,0,10/12/62,25,26421,0,0,0,1,0,0,1,0,0,0,0,1,1
317147,12/14/88,1,IN,0,0,0,0,1,0,11/13/56,32,20541,10500,0,0,1,0,0,0,0,1,0,0,0,0
317148,02/01/89,0,LC,0,0,0,1,0,0,10/08/57,31,20997,3257,0,0,1,0,0,0,0,1,0,0,0,0
317150,03/03/89,0,IN,0,0,1,1,0,0,03/31/20,68,93,0,1,0,1,0,0,0,0,0,0,0,1,1
317151,10/26/88,0,NE,0,1,0,1,0,0,08/05/59,29,0,0,0,1,1,1,0,0,1,0,0,0,0,1
317152,10/06/88,1,JK,1,0,1,0,1,0,07/07/51,37,37273,4103.911,0,0,0,1,0,0,0,0,1,0,1,0.4073359
317154,09/14/88,1,CV,1,0,0,0,0,1,03/08/43,45,17304,4000,0.2111608,0,0.716404,0,0,0,0,0,0,1,0,0
317156,04/13/89,1,IN,1,0,1,0,1,0,03/02/52,37,59727,11500,0,0,1,0,0,0,0,0,1,0,0,0
317157,10/07/88,0,JK,0,0,1,1,0,0,04/30/64,24,30439,2000,0,0,1,1,0,1,0,0,0,0,1,0
317159,10/07/88,1,CC,0,0,1,0,1,0,12/30/49,38,1672,3800,1,0,1,0,1,0,0,0,1,0,0,0
317161,02/16/88,1,CV,0,0,0,0,1,0,04/09/64,23,5687,0,0,0,0,0,0,1,0,0,0,0,0,1
317162,12/30/87,1,IN,0,0,0,0,0,1,01/03/48,39,22863,480,1,0,0.716404,0,0,0,0,0,1,0,0,1
317163,01/06/89,1,MN,1,1,0,0,1,0,09/28/50,38,24827,0,1,0,1,0,0,0,0,0,1,0,0,1
317164,04/28/88,0,JK,0,0,1,0,1,0,09/07/59,28,303,3000,0,0,0,1,0,0,1,0,0,0,0,0
317165,08/04/89,0,IN,0,1,0,0,0,1,11/08/62,26,18325,250,0,1,1,1,0,0,1,0,0,0,0,0.5332298
317167,11/23/88,0,SM,0,0,1,0,1,0,08/26/65,23,3309,854,0,0,1,0,0,1,0,0,0,0,0,1
317168,11/15/88,1,NE,1,0,0,0,1,0,04/27/59,29,3317,0,1,0,1,0,0,0,1,0,0,0,0,1
317169,09/13/88,0,HF,0,0,0,0,1,0,01/23/53,35,7086,0,0.2111608,0,0,1,0,0,0,1,0,0,0,1
317171,04/25/88,1,JC,0,1,0,0,1,0,03/15/64,24,15366,0,0,0,0,1,0,1,0,0,0,0,1,1
317172,02/03/88,1,CV,1,1,0,0,1,0,06/02/65,22,6813,500,1,0,0,0,0,1,0,0,0,0,0,1
317175,10/28/88,1,MT,1,0,0,0,1,0,10/24/49,39,0,2444.656,0,1,0,0,0,0,0,0,1,0,1,1
317176,12/23/87,0,MD,0,0,0,1,0,0,12/06/58,29,0,0,1,0,0.716404,0,0,0,1,0,0,0,1,1
317178,08/24/88,1,IN,1,0,0,0,1,0,08/22/58,30,52493,5000,1,0,1,0,0,0,0,1,0,0,0,0
317180,01/12/89,1,MN,0,0,1,0,1,0,08/14/46,42,127,600,0,0,1,1,0,0,0,0,1,0,0,1
317182,08/31/89,1,PR,1,0,0,1,0,0,04/12/47,42,0,0,0,0,0.716404,0,0,0,0,0,1,0,0,1
317184,12/16/88,1,NE,0,0,0,1,0,0,02/16/53,35,5709,0,0,0,1,0,0,0,0,1,0,0,0,1
317186,04/29/88,1,IN,0,0,0,0,0,1,01/23/61,27,108,0,1,1,1,1,0,0,1,0,0,0,0,1
317187,12/14/88,0,SM,0,0,0,0,1,0,09/25/56,32,1371,2400,0,0,1,0,0,0,0,1,0,0,0,1
317188,05/13/88,0,IN,0,1,0,0,1,0,10/02/62,25,6102,0,0,0,1,0,0,1,0,0,0,0,1,1
317189,07/07/88,1,IN,0,0,0,0,1,0,02/06/31,57,25262,117,0,0,0,0,0,0,0,0,0,0,1,0
317190,09/16/88,1,HF,1,1,0,1,0,0,10/18/62,25,10029,0,0.2111608,0,1,0,0,1,0,0,0,0,0,1
317191,10/19/88,1,HF,1,0,0,0,1,0,09/01/46,42,490,167,0.2111608,0,1,0,0,0,0,0,1,0,0,0
317192,06/08/88,0,IN,0,0,1,0,1,0,05/09/55,33,12084,2000,1,0,1,0,0,0,0,1,0,0,0,0
317193,04/13/88,1,PR,1,0,1,0,0,1,08/04/48,39,11139,0,0,0,1,0,0,0,0,0,1,0,0,1
317195,02/09/89,1,OK,1,0,0,0,0,1,11/24/14,74,0,2444.656,0,0,1,0,0,0,0,0,0,0,1,0.5332298
317197,10/25/88,1,PR,1,0,1,1,0,0,11/16/55,32,16650,2912,0,0,1,0,1,0,0,1,0,0,1,0
317199,02/16/88,1,CV,0,0,0,0,1,0,11/02/47,40,0,960,0.2111608,0,0,0,0,0,0,0,1,0,1,1
317201,10/21/88,1,LC,1,0,0,0,0,1,03/31/58,30,19195,5200,0,0,1,0,0,0,0,1,0,0,0,0
317202,07/14/88,1,CV,0,0,0,0,0,1,06/13/58,30,33351,6000,0,0,1,0,0,0,0,1,0,0,0,0
317204,02/08/88,1,PR,1,1,0,0,0,1,02/13/49,38,606,0,0,0,0,0,1,0,0,0,1,0,1,1
317207,05/04/89,0,IN,0,0,0,0,1,0,02/09/67,22,26630,3146,0,0,0,0,1,1,0,0,0,0,0,0
317213,10/28/88,0,PR,0,1,1,0,0,1,07/02/61,27,17466,0,0.3352851,0,0,0,0,0,1,0,0,0,0,1
317216,03/03/89,1,IN,1,0,1,0,1,0,11/29/63,25,639,0,0,1,1,1,0,1,0,0,0,0,0,0
317220,03/08/89,0,NE,0,0,0,0,1,0,06/19/47,41,47415,14000,0,1,1,1,0,0,0,0,1,0,0,0
317221,01/26/88,0,PR,0,1,1,0,0,1,04/10/57,30,4204,1140,0,0,1,1,0,0,0,1,0,0,0,0
317224,10/28/88,1,OH,1,0,0,0,1,0,05/02/57,31,0,0,0,0,1,0,0,0,0,1,0,0,1,1
317229,01/27/89,0,CI,0,0,1,1,0,0,10/01/57,31,42739,1700,1,0,1,1,0,0,0,1,0,0,1,1
317235,12/31/87,1,CC,1,0,0,0,0,1,10/28/54,33,12024,1468,0,0,0.716404,0,0,0,0,1,0,0,0,1
317237,07/12/89,1,LC,1,0,1,1,0,0,06/30/51,38,43120,15000,1,0,1,0,0,0,0,0,1,0,0,0
317238,06/29/88,1,IN,1,1,1,0,1,0,06/10/51,37,2760,0,1,0,1,0,0,0,0,0,1,0,0,1
317240,04/21/88,1,MD,1,0,1,0,1,0,03/08/57,31,9755,4103.911,0,0,1,0,0,0,0,1,0,0,0,0.4073359
317242,09/22/88,1,CV,1,1,0,1,0,0,11/16/57,30,0,2444.656,0,1,1,1,0,0,0,1,0,0,0,1
317243,06/02/88,1,JK,1,0,1,0,1,0,12/12/59,28,0,4103.911,0,0,1,1,0,0,1,0,0,0,0,0.4073359
317245,10/06/88,0,CC,0,0,1,0,1,0,09/17/58,30,3700,1172,0,0,1,0,1,0,0,1,0,0,0,1
317246,11/28/88,1,JK,1,0,1,1,0,0,07/02/58,30,28603,0,0,0,1,1,0,0,0,1,0,0,0,1
317247,09/20/88,1,CC,0,0,1,0,1,0,03/27/56,32,34620,0,0,0,0,0,0,0,0,1,0,0,0,1
317248,12/09/88,1,IN,0,0,0,0,1,0,05/31/51,37,36669,298,0,0,1,1,0,0,0,0,1,0,0,0
317250,07/29/88,0,IN,0,0,0,0,1,0,05/19/28,60,5462,40,1,0,1,0,0,0,0,0,0,0,0,0
317252,12/23/87,0,MD,0,1,0,0,0,1,10/16/61,26,0,0,0,0,1,1,0,0,1,0,0,0,0,1
317254,07/28/89,1,IN,0,0,1,0,0,1,12/24/60,28,26241,98,0,0,1,0,0,0,1,0,0,0,1,0
317255,02/03/89,0,MN,0,0,1,1,0,0,09/20/56,32,952,4103.911,0,0.0643125,1,0,1,0,0,1,0,0,0,0.4073359
317256,12/29/88,1,MN,0,0,1,0,1,0,02/16/66,22,1170,4103.911,0.3352851,0.0643125,0.6876773,0,0,1,0,0,0,0,0,0.4073359
317257,11/19/87,0,MD,0,0,0,0,1,0,10/22/47,40,41059,11232,0,0,1,0,0,0,0,0,1,0,0,0
317258,10/03/88,1,PR,0,0,0,0,1,0,03/05/40,48,26667,6120,1,0,0.716404,0,0,0,0,0,0,1,0,0
317260,04/07/89,1,IN,0,0,0,0,0,1,10/06/63,25,29935,2444.656,0,0,0,1,0,1,0,0,0,0,0,0
317261,09/27/88,1,IN,0,0,0,0,1,0,04/01/61,27,22579,274,1,0,0,0,0,0,1,0,0,0,1,0.5332298
317262,05/26/88,1,HF,0,0,0,1,0,0,09/06/52,35,344,2189,0,1,0,0,0,0,0,1,0,0,0,1
317265,08/30/88,0,PR,0,0,1,1,0,0,09/15/58,29,73636,9000,1,0,1,1,0,0,1,0,0,0,0,0
317266,01/20/88,1,PR,1,0,1,0,0,1,02/18/61,26,7587,3000,0,0,1,1,0,0,1,0,0,0,0,0
317269,07/21/88,0,CI,0,1,0,1,0,0,05/02/59,29,12573,0,0,0,1,0,0,0,1,0,0,0,0,1
317270,08/23/88,0,HF,0,0,1,1,0,0,09/21/63,24,8155,4103.911,0,0.0643125,1,0,0,1,0,0,0,0,0,0.4073359
317271,01/27/89,1,IN,1,0,0,1,0,0,05/27/28,60,553,0,1,0,0.716404,0,0,0,0,0,0,0,0,1
317274,10/25/88,1,PR,1,1,1,0,0,1,11/11/48,39,20652,0,1,0,0,0,0,0,0,0,1,0,1,1
317275,11/19/87,1,MD,1,0,1,1,0,0,09/21/61,26,37131,10135,0,0,1,0,0,0,1,0,0,0,0,0
317276,02/07/89,1,SM,1,0,0,1,0,0,06/10/57,31,2730,1967,0,0,1,0,0,0,0,1,0,0,0,0
317277,02/21/89,0,MN,0,0,0,1,0,0,11/01/61,27,7172,143,0,0,0.716404,0,0,0,1,0,0,0,0,1
317278,01/22/88,1,IN,0,0,1,0,1,0,12/02/61,26,5797,2000,0,0,0.6876773,1,0,0,1,0,0,0,0,0.4073359
317279,10/05/88,1,MN,1,0,0,0,1,0,03/04/25,63,14380,0,0,0,1,0,0,0,0,0,0,0,1,1
317280,01/29/88,1,CV,0,0,0,1,0,0,11/22/61,26,3916,5000,0,0,1,0,0,0,1,0,0,0,0,0
317281,03/22/89,1,NE,1,0,1,1,0,0,12/23/57,31,858,3100,0,0,1,0,0,0,0,1,0,0,0,0
317284,02/27/89,1,MN,1,0,1,0,1,0,09/27/63,25,19225,7000,0,0,1,0,0,1,0,0,0,0,0,1
317285,09/27/88,0,HF,0,0,0,0,1,0,06/12/50,38,11061,5000,1,0,1,0,0,0,0,0,1,0,0,0
317288,02/29/88,0,IN,0,0,0,0,1,0,02/06/66,22,10471,240,1,0,1,0,0,1,0,0,0,0,0,1
317290,03/18/88,0,CV,0,0,0,1,0,0,02/21/64,24,6186,3100,0,0,1,0,0,1,0,0,0,0,0,0
317293,05/27/88,1,IN,1,0,0,0,1,0,04/24/54,34,28621,5500,0,0,1,0,0,0,0,1,0,0,0,0
317294,08/22/88,1,CC,0,1,0,0,1,0,11/23/50,37,6195,2444.656,0.2111608,0,0,0,1,0,0,0,1,0,1,0
317300,03/23/89,1,MN,0,0,1,0,1,0,11/09/55,33,0,7082,0,1,1,0,0,0,0,1,0,0,1,0
317301,09/22/88,0,CC,0,0,1,1,0,0,01/14/60,28,26115,6779,1,1,1,0,1,0,1,0,0,0,0,0
317302,11/03/88,0,NE,0,0,0,1,0,0,06/16/45,43,17085,200,0,0,1,1,0,0,0,0,1,0,1,1
317303,08/12/88,0,CV,0,0,0,0,1,0,07/20/60,28,37898,2444.656,0,0,0,0,0,0,1,0,0,0,0,0
317309,01/05/89,1,LC,1,0,0,0,0,1,09/06/52,36,27834,0,1,0,1,0,1,0,0,0,1,0,0,1
317310,03/25/88,1,IN,1,0,1,0,1,0,07/19/61,26,33795,8000,1,0,0,0,0,0,1,0,0,0,1,0
317312,08/30/88,1,MN,1,0,0,0,1,0,05/29/28,60,0,960,1,0,1,0,0,0,0,0,0,0,0,1
317313,01/08/88,1,CC,1,0,0,0,0,1,01/20/45,42,0,1500,0,0,1,0,0,0,0,0,1,0,0,1
317314,11/23/88,0,NE,0,0,1,1,0,0,08/07/50,38,4488,0,0,0,1,0,0,0,0,0,1,0,0,1
317316,02/11/88,1,MD,1,0,1,0,1,0,01/31/64,24,59877,2000,0,0,1,0,0,1,0,0,0,0,0,1
317317,09/09/88,1,CV,1,0,0,1,0,0,08/29/39,49,0,4856,1,0,1,0,0,0,0,0,0,1,0,0
317318,12/01/88,1,JK,1,1,0,1,0,0,08/11/65,23,1464,2444.656,0,1,1,1,0,1,0,0,0,0,0,1
317320,03/09/88,0,JK,0,0,0,0,1,0,08/08/46,41,2754,5000,0,0,1,1,0,0,0,0,1,0,0,0
317323,01/05/89,0,NE,0,1,0,1,0,0,10/08/61,27,2341,1000,0,0,1,0,0,0,1,0,0,0,0,0
317324,05/31/88,1,JK,1,0,1,1,0,0,12/12/55,32,58398,4103.911,1,0,1,1,0,0,0,1,0,0,0,0
317327,02/25/88,1,PR,1,0,1,0,0,1,04/05/50,37,12537,4000,0,1,1,0,0,0,0,0,1,0,0,0
317328,04/28/89,0,IN,0,1,0,0,0,1,10/27/65,23,5748,98,0,1,1,0,0,1,0,0,0,0,1,0
317333,02/18/88,1,CV,0,0,1,0,0,1,05/24/53,34,28026,900,0.3352851,0,1,1,0,0,0,1,0,0,1,0
317335,02/01/89,1,NE,1,1,0,1,0,0,07/30/62,26,18219,0,1,0,1,0,0,0,1,0,0,0,1,1
317336,09/22/88,1,JK,1,0,1,1,0,0,06/17/58,30,17730,7500,1,0,1,1,0,0,0,1,0,0,0,0
317341,06/10/88,1,IN,0,0,0,0,0,1,06/26/51,36,13098,672,0,0,1,0,0,0,0,0,1,0,0,0
317342,01/12/89,0,LC,0,0,1,0,0,1,11/17/47,41,3669,11980,1,0,1,0,0,0,0,0,1,0,0,0
317346,09/29/88,0,IN,0,0,1,0,1,0,05/19/60,28,69846,4500,0,1,1,0,1,0,1,0,0,0,0,0
317347,08/24/88,1,HF,0,0,0,0,1,0,03/10/64,24,9569,9000,0,0,1,1,0,1,0,0,0,0,0,0
317348,02/09/89,1,SM,1,0,1,0,1,0,11/05/50,38,31198,4103.911,1,0,0,0,0,0,0,0,1,0,0,0.4073359
317349,08/30/88,1,LC,1,0,0,0,0,1,07/04/54,34,18612,12000,0,0,1,0,0,0,0,1,0,0,1,0
317350,11/17/88,0,NE,0,1,0,1,0,0,08/26/58,30,8389,450,0,0,0,0,0,0,0,1,0,0,1,1
317351,11/23/88,1,IN,0,0,1,0,1,0,12/03/60,27,13383,0,0,0,1,1,0,0,1,0,0,0,0,1
317354,10/31/88,1,OK,1,0,0,1,0,0,02/14/59,29,13942,2444.656,0,0,1,0,0,0,1,0,0,0,1,0.5332298
317356,07/24/89,1,LC,1,0,0,0,0,1,06/23/60,29,3519,2444.656,1,1,1,0,1,0,1,0,0,0,0,0.5332298
317357,09/07/88,1,CV,1,0,1,0,0,1,10/26/64,23,9627,200,0,0,1,1,0,1,0,0,0,0,0,1
317358,08/25/88,1,CV,1,0,0,1,0,0,10/01/59,28,29762,6000,1,0,1,0,0,0,1,0,0,0,0,0
317361,07/12/88,1,CV,1,1,0,1,0,0,02/10/64,24,462,0,0,0,0,0,0,1,0,0,0,0,0,1
317363,05/06/88,1,IN,1,0,0,0,0,1,01/27/21,67,16722,434,0,0,0,0,0,0,0,0,0,0,0,1
317364,03/24/89,1,IN,0,0,1,0,0,1,09/15/46,42,3693,3541,0,0,0,0,0,0,0,0,1,0,0,0
317366,04/15/88,0,IN,0,0,1,0,1,0,10/03/63,24,226,6622,1,0,1,0,0,1,0,0,0,0,0,0
317368,03/24/89,1,IN,1,0,1,0,1,0,10/23/61,27,39051,0,0,0,1,0,0,0,1,0,0,0,0,1
317369,09/07/88,0,CC,0,0,0,1,0,0,03/11/57,31,3573,0,0,1,0,0,1,0,0,1,0,0,0,1
317371,09/28/89,0,LC,0,0,1,0,0,1,12/12/63,25,80472,0,0,0,1,0,0,1,0,0,0,0,0,1
317372,07/15/88,0,IN,0,0,0,0,1,0,06/17/62,26,16336,3500,0,0,0.716404,0,0,0,1,0,0,0,0,0
317374,01/06/89,0,IN,0,0,0,0,1,0,10/29/56,32,17184,5000,0,0,1,0,0,0,0,1,0,0,0,0
317378,01/20/89,1,PR,1,0,1,0,0,1,05/29/52,36,418,3050,0,0,0,1,0,0,0,0,1,0,0,0
317385,06/28/89,0,IN,0,0,0,0,1,0,03/15/62,27,30171,4000,0,0,0,0,0,0,1,0,0,0,0,0
317386,02/18/88,1,MD,1,0,1,0,1,0,11/05/46,41,6304,6950,1,0,1,0,0,0,0,0,1,0,0,0
317387,10/27/88,1,JK,0,0,1,0,1,0,01/26/53,35,12729,8000,1,1,1,1,0,0,0,1,0,0,0,0
317389,10/12/88,1,JC,0,0,0,0,0,1,08/09/45,43,19045,1960,0,0,1,1,0,0,0,0,1,0,1,0
317391,02/16/88,1,IN,1,0,1,0,1,0,03/20/65,22,9180,800,0,0,1,0,0,1,0,0,0,0,0,0
317393,08/04/89,0,IN,0,0,0,0,1,0,09/07/43,45,30675,2444.656,0.2111608,1,1,1,0,0,0,0,0,1,0,0.5332298
317394,09/28/88,0,CC,0,0,1,0,1,0,04/14/64,24,17865,4103.911,0,0,1,0,1,1,0,0,0,0,0,0
317398,02/01/89,1,NE,0,1,1,1,0,0,07/15/51,37,0,14000,1,0.0643125,1,0,0,0,0,0,1,0,0,0
317399,09/26/88,0,SM,0,0,0,0,1,0,07/29/65,23,23064,4200,0,0,0.716404,0,0,1,0,0,0,0,0,0
317400,06/15/88,0,HF,0,1,0,1,0,0,01/19/57,31,7992,2444.656,0,1,1,1,0,0,0,1,0,0,0,1
317402,03/03/89,1,IN,0,0,0,0,1,0,10/29/58,30,180,320,0.2111608,0,0.716404,0,0,0,0,1,0,0,0,0
317403,09/15/89,1,PR,0,0,0,1,0,0,10/14/51,37,20661,1043,1,0,0.716404,0,0,0,0,0,1,0,0,0
317404,12/21/88,1,OK,1,0,1,1,0,0,07/29/60,28,16127,4880,0,0,0.6876773,0,0,0,1,0,0,0,1,0
317405,01/11/88,1,IN,1,0,1,0,1,0,07/21/64,23,68248,6000,1,0,1,0,0,1,0,0,0,0,0,0
317406,12/23/88,0,IN,0,0,1,0,1,0,01/24/44,44,11916,4103.911,1,0,0,0,0,0,0,0,1,0,0,0.4073359
317409,10/31/88,1,HF,0,1,0,0,0,1,02/17/64,24,0,0,0,0,1,0,0,1,0,0,0,0,0,1
317410,05/12/89,1,NE,1,0,1,0,1,0,08/13/34,54,0,49,0,0,1,1,0,0,0,0,0,1,0,0
317412,08/08/88,1,LC,1,0,1,0,0,1,01/12/52,36,15810,4103.911,0,0,1,0,0,0,0,0,1,0,0,1
317413,05/18/88,1,JK,1,0,1,1,0,0,07/05/40,47,11582,0,0,0,1,1,0,0,0,0,0,1,0,1
317416,10/31/88,1,NE,1,0,1,1,0,0,03/19/64,24,28050,800,0,0,1,0,0,1,0,0,0,0,0,0
317418,03/15/89,1,NE,1,1,0,1,0,0,01/07/67,22,14727,71,0,0,1,0,0,1,0,0,0,0,0,1
317420,01/08/88,0,LC,0,0,0,0,0,1,04/05/41,46,318,0,0,0,1,0,0,0,0,0,0,1,0,1
317422,03/21/89,1,LC,1,0,0,1,0,0,03/29/61,27,555,387,1,1,1,0,0,0,1,0,0,0,0,1
317423,07/12/89,1,IN,0,0,1,0,0,1,07/30/57,31,0,400,0,0,1,0,0,0,0,1,0,0,0,1
317428,07/19/88,0,MN,0,0,0,1,0,0,08/25/61,26,39684,1200,1,0,1,0,0,0,1,0,0,0,0,0
317429,05/06/88,1,IN,1,0,0,0,1,0,06/09/54,33,657,4000,0,0,1,1,0,0,0,1,0,0,0,0
317431,02/06/89,1,SM,0,0,0,1,0,0,02/20/47,41,3358,5882,1,0,1,0,0,0,0,0,1,0,0,0
317436,08/08/89,1,IN,0,0,1,0,0,1,12/08/66,22,520,9000,0,0,1,0,1,1,0,0,0,0,0,0
317446,09/30/88,1,CV,0,0,1,0,1,0,08/09/50,38,36420,4103.911,1,0,0,0,0,0,0,0,1,0,0,0
317450,05/17/89,1,PR,0,0,0,1,0,0,06/29/52,36,29962,7000,0,0,1,0,0,0,0,0,1,0,0,0
317451,02/03/88,0,IN,0,0,0,0,1,0,12/28/56,31,2186,1000,1,0,0,0,0,0,0,1,0,0,0,1
317452,10/31/88,1,CV,1,1,0,1,0,0,08/05/64,24,6994,0,0,0,1,1,0,1,0,0,0,0,0,1
317456,09/08/88,1,CV,1,0,0,1,0,0,02/06/34,54,4515,2000,1,0,1,0,0,0,0,0,0,1,0,0
317458,08/23/88,1,CV,0,0,0,1,0,0,04/14/47,41,1492,2444.656,0,0,0,0,0,0,0,0,1,0,0,0
317460,07/27/88,1,IN,1,0,1,0,1,0,05/18/59,29,74511,12506,0,0,1,0,0,0,1,0,0,0,0,0
317467,12/30/87,1,IN,0,0,1,0,1,0,05/16/59,28,85040,4103.911,1,0,0,1,0,0,1,0,0,0,1,0
317468,03/23/88,0,CV,0,0,0,1,0,0,06/05/57,30,28311,4100,1,0,1,0,0,0,0,1,0,0,0,0
